제목,저자,장르,연도,연도 근거,링크,발행처,비고,통합 통계
리버스 Vol.1,Lee Gangu,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2032,,번역서 1종 · 독일어 · 예: Rebirth Vol.1,포함
구전 설화,Im Sok-Jae,소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7418,,번역서 1종 · 스페인어 · 예: Cuentos coreanos de tradición oral,포함
한국삼인시선,Kim Su-Young,시,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7420,,번역서 1종 · 일본어 · 예: 韓国三人詩選,포함
현대시선,Kim Sowol,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7425,,번역서 1종 · 아라비아어 · 예: قصائد من كوريا الجنوبية,포함
산불,Cha Bumseok,희곡,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7426,,번역서 1종 · 프랑스어 · 예: THÉÂTRE CORÉEN CONTEMPORAIN,포함
리버스 Vol.2,Lee Gangu,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2033,,번역서 1종 · 독일어 · 예: Rebirth Vol.2,포함
리버스 Vol.3,Lee Gangu,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2034,,번역서 1종 · 독일어 · 예: Rebirth Vol.3,포함
리버스 Vol.4,Lee Gangu,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2035,,번역서 1종 · 독일어 · 예: Rebirth Vol.4,포함
리버스 Vol.5,Lee Gangu,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2036,,번역서 1종 · 독일어 · 예: Rebirth Vol.5,포함
탄금의 서: 최정희 소설선,Choi Chung-Hui,소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7428,,번역서 1종 · 영어 · 예: Cry of the Harp,포함
이옥의 전과 부,Yi Ok,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7463,,번역서 1종 · 독일어 · 예: Trauer über einen Schmetterling und andere,포함
만세전,Yom Sang-seop,단편소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7470,,"번역서 3종 · 영어, 러시아어, 일본어 · 예: On the eve of the uprising and other stories from colonial Korea",포함
모델,Lee So-Young,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2050,,번역서 2종 · 독일어 · 예: Model Vol.1,포함
아르카나 Vol.1,Lee So-Young,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2052,,번역서 1종 · 독일어 · 예: Arcana Vol.1,포함
체크,Lee So-Young,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2053,,번역서 1종 · 독일어 · 예: Check Vol.1,포함
봄봄 Vol.1,Lee Young-You,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2054,,번역서 1종 · 독일어 · 예: Spring,포함
K2: Kill me Kiss me Vol.1,Lee Young-You,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2055,,번역서 1종 · 독일어 · 예: K2,포함
멸치,Kim Juyeong,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7482,,"번역서 2종 · 중국어(간체), 독일어 · 예: 鳀鱼",포함
내 인생의 마지막 4.5초,Song Sokze,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2134,,번역서 1종 · 독일어 · 예: Die letzten viereinhalb Sekunden meines,포함
당신들의 천국,Yi Chong-jun,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2132,,번역서 1종 · 독일어 · 예: Euer Paradies,포함
연암소설,Pak Jiwon,소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2135,,번역서 1종 · 독일어 · 예: Die Schelte des Tigers,포함
크레이지 러브 스토리 Vol.1,Lee Vin,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2049,,번역서 1종 · 독일어 · 예: Crazy Love Story Vol.1,포함
신 구미호 Vol.1,Han Hyun-Dong,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2063,,번역서 1종 · 독일어 · 예: Kumiho,포함
스노우 드롭 Vol.1,Choi Kyung-Ah,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2061,,번역서 1종 · 독일어 · 예: Snow Drop Vol.1,포함
워크래프트 Vol.1,Knaak Richard,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2062,,번역서 1종 · 독일어 · 예: Warcraft,포함
프리스트,Hyong Min-u,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2064,,번역서 1종 · 독일어 · 예: Priest Vol.1,포함
뒹구는 돌은 언제 잠깨는가,LEE Seong-Bok,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7469,,번역서 1종 · 영어 · 예: I heard life calling me,포함
흙 속에 저 바람 속에,Lee O Young,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7471,,"번역서 1종 · 러시아어 · 예: В ТЕХ КРАЯХ, НА ТЕХ ВЕТРАХ",포함
박완서 단편소설선,Park Wansuh,단편소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7473,,번역서 1종 · 러시아어 · 예: Как их много!,포함
비빔툰,Hong Seung-Woo,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2065,,번역서 1종 · 독일어 · 예: Bibimtoon,포함
나의 사랑 나의 조국,LEE Hee-Ho,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2093,,"번역서 1종 · 독일어 · 예: MEINE LIEBE, MEIN VATERLAND",포함
역사 속의 한국 여인,Byun Won-Lim,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2095,,"번역서 2종 · 독일어, 영어 · 예: Frauen in Koreaeine Kulturgeschichte",포함
세종대왕,Kim Young-Key,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2098,,번역서 1종 · 독일어 · 예: Konig Sejong der Große,포함
퇴계 시선,Yi Hwang,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7474,,"번역서 1종 · 독일어 · 예: Als der Hahn im Dorf am Fluβ krähte, hing der Mond noch im Dachgesims",포함
빨랫줄 위의 산책,Kim Seung-Hee,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7475,,번역서 1종 · 영어 · 예: Walking on a Washing Line,포함
도화 아래 잠들다,Kim Sun-Woo,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2131,,번역서 1종 · 독일어 · 예: Unter Pfirsichblüten eingeschlafen,포함
한국현대시선,Kang Unkyo,시,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7479,,번역서 1종 · 일본어 · 예: 韓国現代詩選 -茨木のり子訳編-,포함
한국미의 조명,Zoh Johann,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2007,,번역서 1종 · 독일어 · 예: Koreanische Ästhetik,포함
한국현대시선집,Joo Yohan,시,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/5646,,번역서 1종 · 영어 · 예: The Columbia anthology of modern Korean poetry,포함
A Textbook of Translation,Peter Newmark,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/5915,,번역서 1종 · 스페인어 · 예: MANUAL DE TRADUCCIÓN,포함
동아시아 문학지,Ko Un,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/1915,,번역서 1종 · 독일어 · 예: Hefte für Ostasiatische Literatur 19,포함
동아시아 문학지,Cho Se-hee,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/1920,,번역서 1종 · 독일어 · 예: Hefte für Ostasiatische Literatur 25,포함
바람과 풀,Han Yong-un,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/1924,,번역서 2종 · 독일어 · 예: Wind und Gras,포함
한국고전시선,King Mu of Paekche,시,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/6366,,번역서 1종 · 영어 · 예: The Columbia anthology of traditional Korean poetry,포함
양귀비꽃 머리에 꽂고,Moon Chung-hee,시,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/1925,,"번역서 2종 · 독일어, 인도네시아어 · 예: Die Mohnblume im Haar Ausgewählte Gedichte",포함
박이문 시선: 부서진 말들,Park Ynhui,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/1926,,번역서 1종 · 독일어 · 예: Zerbrochene Wörter,포함
아버지의 땅,Lim Chulwoo,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/1930,,"번역서 2종 · 독일어, 프랑스어 · 예: Die Erde des Vaters",포함
도끼도둑,Kim Jinrak,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/1931,,번역서 1종 · 독일어 · 예: Der Axtdieb,포함
해님 달님,Song Chaechan,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/1932,,번역서 1종 · 독일어 · 예: Die Sonne und der Mond,포함
직지,Gyung-Han,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/1934,,번역서 1종 · 독일어 · 예: Jikji,포함
윤흥길 소설선: 장마,Yun Heunggil,소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/6845,,"번역서 2종 · 스웨덴어, 프랑스어 · 예: Regnperioden",포함
Tears of my soul,Kim Hyun Hee,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/1904,,번역서 1종 · 독일어 · 예: Die Tränen meiner Seele,포함
War trash,Jung Ha Jin,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/1901,,번역서 1종 · 독일어 · 예: Kriegspack,포함
한국어문법,Kim Seongju,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/5422,,번역서 1종 · 튀르키예어 · 예: Korece Dilbilgisi,포함
불놀이,Jo Jung-Rae,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/1834,,"번역서 3종 · 독일어, 프랑스어, 영어 · 예: Das Spiel mit dem Feuer",포함
유형의 땅,Jo Jung-Rae,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/1835,,"번역서 2종 · 독일어, 프랑스어 · 예: Land der Verbannung",포함
저기 소리없이 한 점 꽃잎이 지고,Choe Yun,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/1836,,"번역서 3종 · 독일어, 프랑스어, 영어 · 예: Lautlos fällt eine Blüte",포함
광장,Choi In-Hun,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/1837,,"번역서 3종 · 독일어, 영어, 스페인어 · 예: Der Platz",포함
아름다운 영가,Han Malsook,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/1839,,"번역서 4종 · 독일어, 중국어(간체), 체코어, 프랑스어 · 예: Über alle mauern",포함
부초,Han Soosan,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/1840,,"번역서 2종 · 독일어, 아라비아어 · 예: Ende einer Vorstellung",포함
무사와 악사 외,Hong Sung-won,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/1841,,번역서 1종 · 독일어 · 예: KRIEGER UND SÄNGER,포함
한국전래동화,Ahn Kyong Hwan,동화,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/5435,,번역서 1종 · 베트남어 · 예: TRUYỆN CỔ TÍCH HÀN QUỐC,포함
한국복식문화사전,Kim Youngsook,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/5639,,번역서 1종 · 일본어 · 예: 韓国服飾文化事典,포함
한국문화상징사전,Korean Cultural Symbol Dictionary Editorial Committee,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/5641,,번역서 1종 · 일본어 · 예: 韓国文化シンボル事典,포함
동아시아 문학지,Saitō Mokichi,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/1919,,번역서 1종 · 독일어 · 예: Hefte fur ostasiatische literatur 36,포함
재외동포문학상 수상선집,Sung-Bong Hwang,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/1886,,번역서 1종 · 독일어 · 예: Koreanische Literatur in Deutschland,포함
이야기,Yi Mi-Ruk,단편소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/1899,,번역서 1종 · 독일어 · 예: IYAGI KURZE KOREANISCHE ERZÄHLUNGEN,포함
한국고전문학사,,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/6854,,번역서 2종 · 불가리아어 · 예: ИСТОРИЯ НА КОРЕЙСКАТА КЛАСИЧЕСКА ЛИТЕРАТУРА,포함
러브 바이러스 Vol.1,Ryu Ryang,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2020,,번역서 1종 · 독일어 · 예: Love Virus Vol.1,포함
침묵의 소리,Ko Chang Soo,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7406,,번역서 1종 · 스페인어 · 예: El sonido del silencio,포함
김수영 전집,Kim Su-Young,시,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7407,,번역서 1종 · 일본어 · 예: 金洙暎 全詩集,포함
타로카페 Vol.1,Park Sangsun,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2021,,번역서 1종 · 독일어 · 예: Das Tarot Café Vol.1,포함
타로카페 Vol.2,Park Sangsun,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2022,,번역서 1종 · 독일어 · 예: Das Tarot Café Vol.2,포함
아이 위시 Vol.1,Seo Hyun Joo,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2023,,번역서 1종 · 독일어 · 예: I Wish Vol.1,포함
"18, 19세기 중세소설",Chung Chul,소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7408,,번역서 1종 · 러시아어 · 예: История фазана КОРЕЙСКИЕ ПОВЕСТИ 19 века,포함
불경 다르마 선집,Chi-nul,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/1944,,번역서 1종 · 독일어 · 예: Dharma Sammlung,포함
한국 샤머니즘 문화,Chun Shin-Yong,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/1948,,번역서 1종 · 독일어 · 예: Kultur des koreanischen schamanismus,포함
노송당 일본행록,Song Huigyeong,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/1951,,번역서 1종 · 독일어 · 예: Bericht des Nosongdang über seine Reise nach Japan aus dem Jahre 142,포함
"여성, 전쟁을 넘어 일어서다",Lee Imha,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/1954,,"번역서 1종 · 독일어 · 예: Frauen, erstanden aus dem KriegKoreakrieg und Gender",포함
한국이라는 거울 통일에 관한 현실적 맥락,Song Du-Yul,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2005,,번역서 1종 · 독일어 · 예: Korea-Kaleidoskop,포함
비스킷 Vol.4,Kye Seung-Hui,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2018,,번역서 1종 · 독일어 · 예: Biscuit Vol.4,포함
건축 사유의 기호,Seung Hyo-Sang,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2008,,"번역서 2종 · 독일어, 중국어(번체) · 예: Bauen als Zeichen des Denkens",포함
토기청자,Choi Kun,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2009,,번역서 1종 · 독일어 · 예: Handbuch der koreanischen kunst,포함
레드럼 Vol.1,Ko Ya-Seong,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2014,,번역서 1종 · 독일어 · 예: Redrum 327 Vol.1,포함
비스킷 Vol.1,Kye Seung-Hui,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2015,,번역서 1종 · 독일어 · 예: Biscuit Vol.1,포함
황순원 단편집: 목넘이 마을의 개 외,Hwang Sun-Won,단편소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7403,,번역서 1종 · 영어 · 예: Lost Souls,포함
백자분청사기,Kim Jaeyeol,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2010,,번역서 1종 · 독일어 · 예: Handbuch der koreanischen kunst,포함
상처 Vol.1,Ko Ya-Seong,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2012,,번역서 1종 · 독일어 · 예: Scar Vol.1,포함
유리 달 아래서 Vol.1,Ko Ya-Seong,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2013,,번역서 1종 · 독일어 · 예: Under the Glassmoon Vol.1,포함
열하일기,Pak Jiwon,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7053,,번역서 1종 · 영어 · 예: The Jehol Diary,포함
아주 오래된 농담,Park Wansuh,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7399,,번역서 1종 · 중국어(간체) · 예: 非常久遠的玩笑,포함
휘청거리는 오후,Park Wansuh,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7401,,번역서 1종 · 중국어(간체) · 예: 跘跚的午后,포함
무서록,Yi Tae Jun,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7404,,번역서 1종 · 영어 · 예: Eastern Sentiments,포함
비스킷 Vol.2,Kye Seung-Hui,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2016,,번역서 1종 · 독일어 · 예: Biscuit Vol.2,포함
비스킷 Vol.3,Kye Seung-Hui,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2017,,번역서 1종 · 독일어 · 예: Biscuit Vol.3,포함
토끼전,Jeong Ha-Seop,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7488,,번역서 1종 · 중국어(간체) · 예: 兔子传,포함
나의 詩에게,Kim Nam Jo,시,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7489,,번역서 1종 · 중국어(간체) · 예: 致我的詩,포함
한국의 현대문학,Lee O Young,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2238,,번역서 1종 · 일본어 · 예: 韓国の現代文学,포함
한국의 현대문학,Lee Ho-cheol,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2240,,번역서 1종 · 일본어 · 예: 韓国の現代文学,포함
조선단편소설선,Kim Dong-in,단편소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2241,,번역서 1종 · 일본어 · 예: 朝鮮短編小説選,포함
현대한국단편선,Lim Chulwoo,단편소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2242,,번역서 1종 · 일본어 · 예: 現代韓国短篇選 下,포함
잘못은 신에게도 있다,Cho Se-hee,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7857,,번역서 1종 · 프랑스어 · 예: Ce n'est pas la faute de Dieu,포함
한국근현대시조선집,Choe Nam-Seon,시조,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2245,,번역서 1종 · 일본어 · 예: 韓国近現代時調選集,포함
태백산맥,Jo Jung-Rae,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2247,,번역서 4종 · 일본어 · 예: 太白山脈 8,포함
우리문화박물지,Lee O Young,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7872,,번역서 1종 · 영어 · 예: Korea style,포함
소설가 구보씨의 일일 외 13편,Hyeon Sangyun,소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2226,,번역서 1종 · 일본어 · 예: 小説家仇甫氏の一日 : ほか十三編,포함
한국현대문학13인집,Sunwoo Hwi,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2227,,번역서 1종 · 일본어 · 예: 韓国現代文学13人集,포함
청개구리의 눈물,Hye-sook Wang,단편소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7878,,번역서 1종 · 영어 · 예: Frog’s tears and other stories,포함
나도향 대표 단편선: 물레방아,Na Do-hyang,단편소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7888,,번역서 1종 · 독일어 · 예: Der Sohn des Dieners und andere Erzählungen,포함
한국의 민속무용,Yi Byeongok,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7870,,번역서 1종 · 영어 · 예: Korean folk dance,포함
한국 도자사,Kang Kyungsook,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7868,,번역서 1종 · 영어 · 예: Korean ceramics,포함
황석영 단편선,Hwang Sok-yong,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7830,,번역서 1종 · 독일어 · 예: Unkraut und andere Prosa,포함
경허집: 선시선,Kiongho,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7834,,번역서 1종 · 체코어 · 예: Měsíc mysli úplně kulatý,포함
한국의 현대문학,Kim Won il,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2218,,번역서 1종 · 일본어 · 예: 韓国の現代文学. 2,포함
한국의 현대문학,Kim Junseong,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2219,,번역서 1종 · 일본어 · 예: 韓国の現代文学. 4,포함
진술,Haïlji,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7841,,"번역서 2종 · 스페인어, 리투아니아어 · 예: La Confesión",포함
한국의 신화,Seo Dae-seok,소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7843,,"번역서 3종 · 에스토니아어, 영어, 리투아니아어 · 예: Korea Müüt",포함
한국: 동화를 찾아서,Александр Мелихов,동화,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7844,,번역서 1종 · 러시아어 · 예: Республика корея,포함
한국의 현대문학,Chong-ju,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2230,,번역서 1종 · 일본어 · 예: 韓国の現代文学,포함
현대한국단편선,Kyung-Sook Shin,단편소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2231,,번역서 1종 · 일본어 · 예: 現代韓国短篇選 上,포함
한국환상소설걸작선,Ahn Gukseon,소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2233,,번역서 1종 · 일본어 · 예: 朝鮮幻想小說傑作選,포함
한국현대시집,Yi Sang,시,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2236,,번역서 1종 · 일본어 · 예: 世界現代詩文庫 II 韓國現代詩集,포함
무정의 연구,Yi Kwang-Su,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7854,,번역서 1종 · 일본어 · 예: 『無情』の硏究,포함
검은 꽃,Kim Young-Ha,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7889,,"번역서 4종 · 독일어, 포르투갈어, 폴란드어, 프랑스어 · 예: Schwarze Blume",포함
운영전,,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7890,,"번역서 2종 · 독일어, 영어 · 예: Die Geschichte der Unyŏng",포함
한국 5인 선,KO UN,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7899,,번역서 1종 · 스페인어 · 예: Cinco Poetas Contemporáneos de Corea,포함
가을의 환,KIM CHAE-WON,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7900,,번역서 1종 · 스페인어 · 예: Espejismos de otoño,포함
구름피리: 조병화 시집,Cho Byeonghwa,시,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2285,,번역서 1종 · 일본어 · 예: 雲の笛,포함
해금사회,Hahm Hye-Ryon,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2287,,번역서 1종 · 일본어 · 예: 海綿の社会,포함
판소리,Shin,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2288,,번역서 1종 · 일본어 · 예: パンソリ,포함
지하철 1호선,Kim Min-gi,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2289,,번역서 1종 · 일본어 · 예: 地下鐵1号線,포함
백낙청 평론집: 분단체제 · 민족문학,Baek Nakchung,평론,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7902,,번역서 1종 · 중국어(번체) · 예: 白樂晴： 分斷體制 · 民族文學,포함
서편제,Yi Chong-Jun,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7903,,"번역서 4종 · 러시아어, 중국어(간체), 스페인어, 영어 · 예: Песни Западного края",포함
옛날 옛적에,Lee Gangryeol,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2290,,번역서 1종 · 일본어 · 예: むかしむかし,포함
한국고전문학선집,Kim Man Jung,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2293,,번역서 2종 · 일본어 · 예: 九雲夢,포함
(한국어대역총서 2) 소설편: 김동인단편집,Kim Dong-in,단편소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2296,,번역서 1종 · 일본어 · 예: 韓国語対訳叢書2 小説偏：金東仁短篇集,포함
한국여성작가단편선,Park Wansuh,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2297,,번역서 1종 · 일본어 · 예: 韓国女性作家短編選,포함
여행 가깝고도 먼 이국의 친구에게,Cho Byeonghwa,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2284,,번역서 1종 · 일본어 · 예: 旅,포함
6 stories 현대한국여성작가단편,Ji-Young Gong,단편소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2248,,번역서 1종 · 일본어 · 예: 6 stories 現代韓国女性作家短編,포함
현대한국소설선(現代韓國小說選) 3,Hwang Sok-yong,소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2249,,번역서 1종 · 일본어 · 예: 現代韓国小説選 3,포함
재역 조선시집,Han Yong-un,시,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2250,,번역서 1종 · 일본어 · 예: 再訳 朝鮮詩集,포함
(김양식 장편서사시집) 얼음꽃의 비석,Kim Yang-shik,시,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2251,,번역서 1종 · 일본어 · 예: (長篇叙事詩集) 凛華の碑,포함
소묘,Mun Dok-su,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2252,,번역서 1종 · 일본어 · 예: 素描,포함
정호승 시선: 서울의 예수,Jeong Ho-seung,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2254,,번역서 1종 · 일본어 · 예: ソウルのイエス,포함
국물 있사옵니다,Lee Gunsam,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7895,,번역서 1종 · 프랑스어 · 예: À LA SOUPE !,포함
김광규 시집,Kim Kwang-Kyu,시,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2256,,번역서 1종 · 일본어 · 예: 金光圭詩集,포함
김광림 시집,Kwang-lim Kim,시,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2257,,번역서 2종 · 일본어 · 예: 世界詩人業書5- キム・クヮンリム(金光林)詩集,포함
한국현대단편소설선,KIM CHAE-WON,단편소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7897,,번역서 1종 · 포르투갈어 · 예: Contos Contemporâneos Coreanos,포함
16세기 가사와 시조,Song Sun,시조,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7894,,번역서 1종 · 프랑스어 · 예: ANTHOLOGIE DE LA POÉSIE CORÉENNE DU ⅩⅥ SIÈCLE,포함
