제목,저자,장르,연도,연도 근거,링크,발행처,비고,통합 통계
總明戀愛的49種方法. 내일도 나를 사랑할 건가요,김태훈,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8216,,번역서 1종 · 예: 讓好男人自動靠過來,포함
充滿樂趣的DSLR單眼人物風景攝影,최재웅,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8218,,번역서 1종 · 예: 充滿樂趣的DSLR單眼人物風景攝影,포함
우리의 옛 노래,임기중 외,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8212,,번역서 1종 · 예: CANTOS CLÁSICOS DE COREA,포함
roman / 혀,조경란,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8182,,번역서 1종 · 예: Mise en bouche,포함
단편모음집 - 외-,김다은 외,단편소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8166,,번역서 1종 · 예: Impressions papier hanji : Dix nouvelles franco-coréennes,포함
갑자기 멈추면 왜 넘어질까?,이지현,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8143,,번역서 1종 · 예: Por que caio quando paro de repente?,포함
"在世界名画中 / 그림에, 마음을 놓다",이주은,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8161,,번역서 1종 · 예: 蒙娜丽莎的眼泪,포함
그림이 그녀에게,곽아람,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8162,,번역서 1종 · 예: 在梵高的星空下岁月流转,포함
"Luvina. 65, Paisajes Coreanos",이상,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415760,,"번역서 1종 · 예: Luvina. 65, Paisajes Coreanos",포함
자석에는 힘이 있어요,유호선,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8146,,번역서 1종 · 예: (A) Força dos ímãs,포함
모두모두 땅으로 떨어져요,이지현,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8144,,번역서 1종 · 예: (A) força da grvidade,포함
비행기가 뜨는 원리,이지현,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8145,,번역서 1종 · 예: Como voam os aviões,포함
김동인 단편선,김동인,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8136,,번역서 2종 · 예: 金東仁作品集,포함
"Jo fortere jeg går, jo mindre er jeg",Skomsvold,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8137,,"번역서 1종 · 예: The faster I walk, the smaller I am",포함
Toteninsel,Meier,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8138,,번역서 1종 · 예: Isle of the dead,포함
Koiwasuregusa,北原亞以子,단편소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8139,,번역서 1종 · 예: The budding tree : six stories of love in Edo,포함
在世界名画中体悟 幸福的真意 / 뚜벅이들을 위한 걷고싶은 거리여행,정민용,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8131,,번역서 1종 · 예: 徒步玩首尔,포함
"5, 发掘大气和水的循环原理 / 살아있는 과학 교과서",김태일,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8125,,번역서 1종 · 예: 中学生必读的图解科学漫画.,포함
"中学生必读的图解科学漫画. 1, 寻找生活中的科学原理",김태일,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8121,,"번역서 1종 · 예: 中学生必读的图解科学漫画. 1, 寻找生活中的科学原理",포함
"4, 揭开能量与能源的秘密 / 살아있는 과학 교과서",김태일,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8124,,번역서 1종 · 예: 中学生必读的图解科学漫画.,포함
"3, 发现生命与宇宙的奥秘 / 살아있는 과학 교과서",김태일,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8123,,번역서 1종 · 예: 中学生必读的图解科学漫画.,포함
아버지의 눈물,김정현,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8127,,번역서 1종 · 예: 父亲的眼泪,포함
"2, 挖掘物质世界的秘密 / 살아있는 과학 교과서",김태일,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8122,,번역서 1종 · 예: 中学生必读的图解科学漫画.,포함
페이스 쇼퍼,정수현,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8130,,번역서 1종 · 예: 整容师,포함
"一本幸福女人必渎的 ""男子书"" / 어쨌거나 남자는 필요하다 : 남자와 함께하기로 결정한 당신에게",남인숙,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8128,,번역서 1종 · 예: 我的男人，你究竟在想什么,포함
어느날 나는 흐린 주점에 앉아 있을 거다,황지우,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8081,,번역서 1종 · 예: NO BRILLA LA LUZ ERDADERA,포함
평양프로젝트: 얼렁뚱땅 오공식의 만화 북한기행,오영진,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8079,,번역서 1종 · 예: Mission Pyongyang,포함
인간의 시간,백무산,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8080,,번역서 1종 · 예: EL TIEMPO HUMANO,포함
부초,한수산,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/3,,번역서 1종 · 예: العشن العائم,포함
한국 현대단편소설전집,나도향,단편소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8075,,"번역서 1종 · 예: Час, коли цвiте гречка; Збiрка корейських оповiванъ ХХ ст",포함
토지,박경리,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7476,,"번역서 2종 · 예: Land 1, 2, 3",포함
"Als der Hahn im Dorf am Fluβ krähte, hing der Mond noch im Dachgesims: Gedichte 1515-1570",이황,시,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7474,,"번역서 1종 · 예: Als der Hahn im Dorf am Fluβ krähte, hing der Mond noch im Dachgesims: Gedichte 1515-1570",포함
1/ 만화 바로 보는 세계사,이희수,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/415769,,번역서 1종 · 예: 世界歷史大奇航,포함
환경의 역습(아픈지구),오현,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8069,,번역서 1종 · 예: 拯救地球大作戰. 環境荷爾蒙 / 4,포함
환경의 역습(아픈지구),박철만 외,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8069,,번역서 1종 · 예: 拯救地球大作戰. 環境荷爾蒙 / 4,포함
현대시선,김소월,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7425,,번역서 1종 · 예: قصائرمن كوري يا الجنوبية,포함
한국고전문학사,정민,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8067,,번역서 1종 · 예: Dějiny korejské klasické literatury : od nejstarších dob do konce 19. století,포함
김유정 단편소설선,김유정,단편소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8059,,번역서 1종 · 예: 金裕贞短篇小说选,포함
운현궁의 봄,김동인,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8063,,번역서 1종 · 예: 云岘宫之春,중복 제외 (앞 순위 출처에 있음)
탁류,채만식,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8060,,번역서 2종 · 예: 浊流,중복 제외 (앞 순위 출처에 있음)
이상수필전집,이상,수필,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8057,,번역서 1종 · 예: Écrits de sang,포함
한국의 과학사,전상운,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8056,,번역서 1종 · 예: (A) History of Korean Science and Technology,포함
그 가을의 사흘 동안,박완서,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8052,,번역서 2종 · 예: Trois jours en automne,포함
2 / 정체불명 새색시,허국화,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8054,,번역서 1종 · 예: a titokzatos menyasszony.,포함
배고프면 화나는 그녀 여행을 떠나다,申艺熙 图,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8053,,번역서 1종 · 예: 馋了吗? 想发脾气吗? 去旅行吧!,포함
선덕여왕,류은경,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8055,,번역서 1종 · 예: A silla királyság ékköve,포함
오우가(한국의 시조),윤선도,시조,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2146,,번역서 1종 · 예: AZ ÖT BARÁT ÉNEKE - KOREAI RÖVIDVERSEK,포함
한국고전문학,할리나 오가렉 최,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2149,,번역서 1종 · 예: Klasyczna literatura koreanska,포함
Roman 낯선 시간 속으로,이인성,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8050,,번역서 1종 · 예: Jahreszeiten des Exils,포함
(내 아이의 속마음을 척척 읽어내는) 어린아이 심리학,홍기묵,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8043,,번역서 1종 · 예: 读懂 孩子的 內心世界,포함
성장비타민,송정림,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8044,,번역서 1종 · 예: 成功养育 孩子必做的 46 件事,포함
Roman 나무들 비탈에 서다,황순원,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8041,,번역서 1종 · 예: Bäume am Abhang,포함
최정례 시선,최정례,시,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8037,,번역서 1종 · 예: Instances : selected poems,포함
한국 여성작가 단편선집,오정희,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8039,,번역서 1종 · 예: Narradoras coreanas contemporáneas : diez relatos,포함
아이 인생에 독이 되는 부모와 빽이 되는 부모는 따로 있다,한기연,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8031,,번역서 1종 · 예: 別让你的 坏习惯 毁了孩子,포함
응석받이 외동아이 리더십 있는 아이로 키우기,구정은,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8030,,번역서 1종 · 예: 将宠坏的孩子培养成领袖人物,포함
미술관에서 만난 수학,마중물,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8028,,번역서 1종 · 예: A Matemática no Museu de Arte/,포함
(실내오염 발아들이는)공기정화식물 키우기,곽병화525.765,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8027,,번역서 1종 · 예: 超有效室內空氣淨化植物,포함
絕美的圖像編修術 / 장미가족의 포토샵 최우수 작품집,이정민,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8026,,번역서 1종 · 예: 完美 Photoshop,포함
나만의 별자리 풍수 인테리어,이상인,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8019,,번역서 1종 · 예: 属于我的星座风水装修,포함
Solving Your Cuisine Questions = 요리궁금증 400 : 요리궁금증 400,주부생활편집부,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8020,,번역서 1종 · 예: 大廚也想學的料理難題 400 問,포함
초등고민 탈출학교,이민식,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8025,,번역서 1종 · 예: 呼叫超人老爸! : 小學生的煩惱 TOP30,포함
음식 동의보감,신재용,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8010,,번역서 1종 · 예: 韩国世界文化遗产 ≪东医宝鉴≫ 中医养生,포함
從英文子母形狀A to Z中看懂單子 / 알파벳만 알면 영단어가 보인다,최재봉,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8012,,번역서 1종 · 예: 真神奇!我是圖解英交2000單字書,포함
x 여자조차 모르는 여자몸 설명서,이성구,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8013,,번역서 1종 · 예: 连女性也不知道的-女性身体说明书,포함
한국의 아름다움을 찾아 떠난 여행,배용준,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8015,,번역서 1종 · 예: A journey in search of Korea's beauty,포함
p'ansori moderne / 사천가,이자람,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8007,,번역서 1종 · 예: (Le)dit de Sichuan,포함
셀러브리티,정수현,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7996,,번역서 1종 · 예: 名流,포함
"여자, 그림으로 행복해지다",남인숙,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7995,,"번역서 1종 · 예: 女人, 因画而幸福",포함
흰 뱀을 찾아서,남상순,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8000,,번역서 1종 · 예: Sur les traces du serpent blanc,포함
개미의 탑,최인호,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8001,,번역서 2종 · 예: La tour des fourmis,포함
roman / 엄마의 말뚝,박완서,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8002,,번역서 1종 · 예: (Les)piquets de ma mère,포함
roman / 외딴 방,신경숙,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/1516,,번역서 1종 · 예: (La)chambre solitare,포함
"roman / 미쳐버리고 싶은, 미쳐지지 않는",이인성,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8005,,번역서 1종 · 예: Interdit de folie,포함
"roman / 심청, 연꽃의 길",황석영,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7055,,"번역서 1종 · 예: Shim Chong, fille vendue",포함
roman / 유진과 유진,이금이,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7998,,번역서 1종 · 예: Yujin et Yujin,포함
깨소금과 옥떨메,박범신,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7992,,번역서 1종 · 예: 小雀斑和豆饼脸,포함
열일곱살의 털,김해원,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7993,,번역서 1종 · 예: 十七岁的头发,포함
나는 누구의 아바타일까,임태희,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7989,,번역서 1종 · 예: 我是谁的阿凡达,포함
이토록 뜨거운 파랑,신여랑,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7991,,번역서 1종 · 예: 如此灼热的蓝,포함
넌 너무 멋져 6,이영희,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7984,,번역서 1종 · 예: Annyira kisaly vagy!,포함
1등급 공부습관,최인호,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7985,,번역서 1종 · 예: 讓倒數第一變成第一名的神奇力量,포함
ein klassischer Roman aus dem Korea des 17. Jahrhunderts / 구운몽,김만중,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7981,,번역서 1종 · 예: Wolkenträume,포함
20세기 한국문학의 이해,이남호,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7983,,번역서 2종 · 예: Koreanische Literatur des 20. Jahrhunderts,포함
환상소설첩,이인나,소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7978,,번역서 1종 · 예: КΛУБ ФАНТАЗИЙ : Coвременная корейская проза,포함
КОРЕЙСКИЕ РАССКАЗЫ И ПОВЕСТИ ХV-XIX BB.; / 금오신화,김시습,소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7977,,"번역서 1종 · 예: Истории, записанные на горе Золотая Черепаха",포함
김약국의 딸들,박경리,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7979,,번역서 3종 · 예: Дочери аптекаря Кима,포함
Gedichte 얼음의 자서전,최승호,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7982,,번역서 1종 · 예: Autobiographie aus Eis,포함
용비어천가(龍飛御天歌),작자 미상,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7973,,"번역서 1종 · 예: Ода о драконах, летяших к небу",포함
황순원 단편선: 소라,황순원,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/5198,,번역서 1종 · 예: KAGYLÓHÉJAK,포함
숲속의 방,강석경,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7960,,번역서 1종 · 예: 深林之屋,포함
궁궐의 우리 나무,박상진,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7958,,번역서 1종 · 예: 朝鮮王宮の樹木 : 韓国 みどり世界,포함
종묘,배병우,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7959,,"번역서 1종 · 예: Chongmyo, der königliche ahnenschrein",포함
호암미술관에 있는 아름다운 문화예술품,차익종,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7968,,번역서 1종 · 예: Korean art treasures from the Ho-Am museum : a unique collection of traditional cultural properties in Korea,포함
"Communautés villageoises, réseaux urbains : sociologie coréenne",오명석,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7956,,"번역서 1종 · 예: Communautés villageoises, réseaux urbains : sociologie coréenne",포함
Muestra de literatura coreana actual. 한국문학특집호,호르헤,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/410374,,번역서 1종 · 예: Por la escalera del arco iris,포함
현산어보를 찾아서 1-2,이태원,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7943,,번역서 1종 · 예: 「玆山漁譜」を訪ねて. 第1-2卷,포함
우리가 정말 알아야 할 우리 김치 백 가지,한복려,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/410212,,번역서 1종 · 예: キムチ百科 韓國傳統のキムチ100,포함
석불돌에 새긴 정토의 꿈 ;,최성은,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7953,,번역서 1종 · 예: Buddha : bildnisse aus stein in Korea,포함
Gedichte 주막에서,천상병,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7946,,번역서 1종 · 예: Im Gasthof,포함
우리에게 철학은 무엇인가,강영안,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7947,,"번역서 1종 · 예: 韓國近代哲學の成立と展開 : 近代, 理性, 主体槪念中心に",포함
"anthropologie coréenne / 전통, 의식, 신념",Eric Bidet,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7955,,"번역서 1종 · 예: Traditions, rituels, croyances :",포함
사랑의 감옥,오규원,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7945,,번역서 1종 · 예: Kerker der Liebe,포함
韓國道敎思想,차주환,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7962,,번역서 1종 · 예: 韓國道敎思想,포함
동아시아 여성의 기원,정재서,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7964,,번역서 1종 · 예: 東亞女性的起源,포함
간판스타,이희재,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7966,,번역서 1종 · 예: 招牌明星,포함
Korea's Indigenous script / 한글의 역사와 미래,김정수,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7967,,번역서 1종 · 예: The History and Future of Hangeul,포함
한국 1950 - 전쟁과 평화,박명림,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7969,,번역서 1종 · 예: The Requiem for Peace : A Critical-Constructive Reflection on the Korean War,포함
고구려 고분벽화 연구,전호태,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7949,,번역서 1종 · 예: Recherche sur les fresques tombales du royaume Coréen de Koguryo,포함
한국문화상징사전,한국문화상징사전편찬위원회,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/5641,,번역서 1종 · 예: 韓国文化シンボル事典,포함
Korea. The Land and People,허우궁,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2510,,"번역서 1종 · 예: Coree, espace et societe",포함
금속공예,최응천,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7952,,번역서 1종 · 예: Das metallkunsthandwerk des alten Korea,포함
백일법문,성철,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/9528,,번역서 1종 · 예: Sermon of one hundred days : part one,포함
현대 희곡선,차범석,희곡,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/413693,,번역서 1종 · 예: Théâtre Coréen Contemporain,포함
Führungsstrategien für das 21. Jahrhundert / CEO 칭기즈칸,김종래,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7430,,번역서 1종 · 예: Dschingis Khan als CEO,포함
Nietzche : Rüttler an hundertjähriger Philosophietradition,김상환,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7926,,번역서 1종 · 예: Nietzche : Rüttler an hundertjähriger Philosophietradition,포함
민속문화의 탐구,임동권,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7927,,번역서 1종 · 예: In search of Korean folklore,포함
selected works of Choe Chung-hui. 최정희 소설선,최정희,소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7428,,번역서 1종 · 예: Cry of the Harp,포함
"선비의 나라, 한국 유학 2천년",강재은,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7928,,번역서 1종 · 예: The Land of Scholars : two thousand years of Korean Confucianism,포함
한국 현대 건축 비평: 후기산업사회와 현대건축 이야기,임석재,평론,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7930,,번역서 1종 · 예: Moderne koreanische Architektur eine kritische betrachtung,포함
한국삼인시선,김수영 외,시,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7420,,번역서 1종 · 예: 韓国三人詩選,포함
devient peintre / 쥐돌이는 화가,이호백,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7939,,번역서 1종 · 예: Joudori,포함
한국현대소설선,하근찬,소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7934,,번역서 2종 · 예: ทะเลและผีเสื้อ,포함
우리옷과 장신구,이경자,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7935,,번역서 1종 · 예: Traditional Korean Costume,포함
한국현대시선집,주요한,시,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/5646,,번역서 2종 · 예: The Columbia anthology of modern Korean poetry,포함
젊은 날의 초상,이문열,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7937,,번역서 3종 · 예: Ett ungdomsporträtt,포함
구전 설화,임석재,소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7418,,번역서 1종 · 예: Cuentos coreanos de tradición oral,포함
Korean Mask Dance Dramas : Their History and Structural Principles,전경욱,희곡,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/410376,,번역서 1종 · 예: Korean Mask Dance Dramas : Their History and Structural Principles,포함
반쪽이,이억배,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7936,,"번역서 1종 · 예: Banjjogi, der Halbling",포함
20세기의 한국미술,김영나,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7924,,번역서 1종 · 예: 20th Century Korean Art,포함
64의 비밀,박용기,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7923,,번역서 1종 · 예: The Secrets Behind the Number 64,포함
비가 오는 날에,이혜리,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7922,,번역서 2종 · 예: (Un) jour de pluie,포함
Six centuries of dynastic grandeur. 한국의 고궁,신영훈,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/1179,,번역서 1종 · 예: (The) royal palaces of korea,포함
La dernière princesse chauve-souris / 마지막 박쥐공주 미가야,이경혜,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7921,,번역서 1종 · 예: Migaya,포함
A story of Human Cloning Based on a Korean Fable / 수일이와 수일이,김우경,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7911,,번역서 1종 · 예: Su-il VS. Su-il,포함
단원 김홍도,오주석,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7917,,번역서 1종 · 예: (The) art of kim Hong-do : A great court painter of 18th-contury Korea,포함
한국사에도 과학이 있는가,박성래,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7916,,"번역서 1종 · 예: Science and technology in Korean history : Excursions, Innovations, and Issues",포함
5월의 사회과학,최정운,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/1244,,번역서 1종 · 예: The Gwangju uprising: the pivotal democratic movement that changed the history of modern Korea,포함
Caves : A Wonderful Unerground,우경식,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7920,,번역서 1종 · 예: Caves : A Wonderful Unerground,포함
부자의 그림일기,오세영,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7915,,번역서 1종 · 예: Buja's diary,포함
현대한국 통사론,남기심,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7914,,번역서 1종 · 예: Modern Korean syntax,포함
훨훨 간다,권정생,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7918,,번역서 2종 · 예: Flap Flap,포함
"퇴계와 고봉, 편지를 쓰다",김영두,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7919,,번역서 1종 · 예: Toegye and Gobong Write Letters,포함
백낙청 평론집: 분단체제 • 민족문학.,백낙청,평론,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7902,,번역서 1종 · 예: 白樂晴： 分斷體制 • 民族文學,포함
꿈꾸는 우리 민화,윤열수,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7909,,번역서 1종 · 예: Tradycyjne malarstwo koreańskie : symbole i wierzenia,포함
아주 오래된 농담,박완서,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7399,,번역서 1종 · 예: 非常久遠的玩笑,포함
three stories. 저기 소리없이 한 점 꽃잎이 지고,최윤,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/789,,번역서 1종 · 예: There a Petal Silently Falls,포함
김유정 단편선,김유정,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/410347,,번역서 1종 · 예: Tuyển tập truyện ngắn : Kim You-jeong,포함
한국한문학선집 11-18세기,김부식,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7906,,번역서 1종 · 예: Наставление царю цветов : Βысокая проза Кореи XI-XVIII веков,포함
박완서 단편소설선,박완서,단편소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7473,,번역서 1종 · 예: Как их много!,포함
김만중 선집 -구운몽-,김만중,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7904,,번역서 1종 · 예: Сон в заоблачных высях,포함
흙 속에 저 바람 속에,이어령,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7471,,"번역서 1종 · 예: В ТЕХ КРАЯХ, НА ТЕХ ВЕТРАХ : Сборник эссе",포함
und andere Erzählungen / 나도향 단편선,나도향,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7888,,번역서 1종 · 예: (Der)Sohn des Dieners,포함
운영전,레타,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7890,,번역서 1종 · 예: Die Geschichte der Unyŏng,포함
한국현대단편소설선,김채원,단편소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7897,,번역서 1종 · 예: Contos contemporâneos Coreanos,포함
